City,Beach,Date,Enterococcus
SÃO SEBASTIÃO,SAÍ,12/08/2018,30
SÃO SEBASTIÃO,SAÍ,19/08/2018,73
SÃO SEBASTIÃO,SAÍ,26/08/2018,19
SÃO SEBASTIÃO,SAÍ,02/09/2018,1
SÃO SEBASTIÃO,SAÍ,09/09/2018,1
SÃO SEBASTIÃO,SAÍ,16/09/2018,19
SÃO SEBASTIÃO,SAÍ,23/09/2018,16
SÃO SEBASTIÃO,SAÍ,30/09/2018,3
SÃO SEBASTIÃO,SAÍ,07/10/2018,36
SÃO SEBASTIÃO,SAÍ,14/10/2018,33
SÃO SEBASTIÃO,SAÍ,21/10/2018,12
SÃO SEBASTIÃO,SAÍ,28/10/2018,13
SÃO SEBASTIÃO,SAÍ,04/11/2018,5
SÃO SEBASTIÃO,SAÍ,11/11/2018,75
SÃO SEBASTIÃO,SAÍ,18/11/2018,112
SÃO SEBASTIÃO,SAÍ,25/11/2018,31
SÃO SEBASTIÃO,SAÍ,02/12/2018,152
SÃO SEBASTIÃO,SAÍ,09/12/2018,520
SÃO SEBASTIÃO,SAÍ,16/12/2018,1
SÃO SEBASTIÃO,SAÍ,23/12/2018,620
SÃO SEBASTIÃO,SAÍ,30/12/2018,11
SÃO SEBASTIÃO,PRETA,07/01/2018,7
SÃO SEBASTIÃO,PRETA,14/01/2018,12
SÃO SEBASTIÃO,PRETA,21/01/2018,28
SÃO SEBASTIÃO,PRETA,28/01/2018,104
SÃO SEBASTIÃO,PRETA,04/02/2018,32
SÃO SEBASTIÃO,PRETA,11/02/2018,1
SÃO SEBASTIÃO,PRETA,18/02/2018,49
SÃO SEBASTIÃO,PRETA,25/02/2018,8
SÃO SEBASTIÃO,PRETA,04/03/2018,9
SÃO SEBASTIÃO,PRETA,11/03/2018,2
SÃO SEBASTIÃO,PRETA,18/03/2018,5
SÃO SEBASTIÃO,PRETA,25/03/2018,1
SÃO SEBASTIÃO,PRETA,01/04/2018,16
SÃO SEBASTIÃO,PRETA,08/04/2018,1
SÃO SEBASTIÃO,PRETA,15/04/2018,74
SÃO SEBASTIÃO,PRETA,22/04/2018,10
SÃO SEBASTIÃO,PRETA,29/04/2018,1
SÃO SEBASTIÃO,PRETA,06/05/2018,1
SÃO SEBASTIÃO,PRETA,13/05/2018,1
SÃO SEBASTIÃO,PRETA,20/05/2018,4
SÃO SEBASTIÃO,PRETA,27/05/2018,1
SÃO SEBASTIÃO,PRETA,03/06/2018,1
SÃO SEBASTIÃO,PRETA,10/06/2018,14
SÃO SEBASTIÃO,PRETA,17/06/2018,83
SÃO SEBASTIÃO,PRETA,24/06/2018,1
SÃO SEBASTIÃO,PRETA,01/07/2018,1
SÃO SEBASTIÃO,PRETA,08/07/2018,2
SÃO SEBASTIÃO,PRETA,15/07/2018,1
SÃO SEBASTIÃO,PRETA,22/07/2018,1
SÃO SEBASTIÃO,PRETA,29/07/2018,1
SÃO SEBASTIÃO,PRETA,05/08/2018,1
SÃO SEBASTIÃO,PRETA,12/08/2018,5
SÃO SEBASTIÃO,PRETA,19/08/2018,5
SÃO SEBASTIÃO,PRETA,26/08/2018,12
SÃO SEBASTIÃO,PRETA,02/09/2018,5
SÃO SEBASTIÃO,PRETA,09/09/2018,1
SÃO SEBASTIÃO,PRETA,16/09/2018,17
SÃO SEBASTIÃO,PRETA,23/09/2018,1
SÃO SEBASTIÃO,PRETA,30/09/2018,1
SÃO SEBASTIÃO,PRETA,07/10/2018,7
SÃO SEBASTIÃO,PRETA,14/10/2018,1
SÃO SEBASTIÃO,PRETA,21/10/2018,25
SÃO SEBASTIÃO,PRETA,28/10/2018,19
SÃO SEBASTIÃO,PRETA,04/11/2018,7
SÃO SEBASTIÃO,PRETA,11/11/2018,1
SÃO SEBASTIÃO,PRETA,18/11/2018,92
SÃO SEBASTIÃO,PRETA,25/11/2018,7
SÃO SEBASTIÃO,PRETA,02/12/2018,144
SÃO SEBASTIÃO,PRETA,09/12/2018,108
SÃO SEBASTIÃO,PRETA,16/12/2018,2
SÃO SEBASTIÃO,PRETA,23/12/2018,132
SÃO SEBASTIÃO,PRETA,30/12/2018,2
SÃO SEBASTIÃO,JUQUEÍ (TRAV. SIMÃO FAUSTINO),07/01/2018,3
SÃO SEBASTIÃO,JUQUEÍ (TRAV. SIMÃO FAUSTINO),14/01/2018,3
SÃO SEBASTIÃO,JUQUEÍ (TRAV. SIMÃO FAUSTINO),21/01/2018,8
SÃO SEBASTIÃO,JUQUEÍ (TRAV. SIMÃO FAUSTINO),28/01/2018,120
SÃO SEBASTIÃO,JUQUEÍ (TRAV. SIMÃO FAUSTINO),04/02/2018,36
SÃO SEBASTIÃO,JUQUEÍ (TRAV. SIMÃO FAUSTINO),11/02/2018,1
SÃO SEBASTIÃO,JUQUEÍ (TRAV. SIMÃO FAUSTINO),18/02/2018,27
SÃO SEBASTIÃO,JUQUEÍ (TRAV. SIMÃO FAUSTINO),25/02/2018,18
SÃO SEBASTIÃO,JUQUEÍ (TRAV. SIMÃO FAUSTINO),04/03/2018,17
SÃO SEBASTIÃO,JUQUEÍ (TRAV. SIMÃO FAUSTINO),11/03/2018,40
SÃO SEBASTIÃO,JUQUEÍ (TRAV. SIMÃO FAUSTINO),18/03/2018,71
SÃO SEBASTIÃO,JUQUEÍ (TRAV. SIMÃO FAUSTINO),25/03/2018,86
SÃO SEBASTIÃO,JUQUEÍ (TRAV. SIMÃO FAUSTINO),01/04/2018,2
SÃO SEBASTIÃO,JUQUEÍ (TRAV. SIMÃO FAUSTINO),08/04/2018,4
SÃO SEBASTIÃO,JUQUEÍ (TRAV. SIMÃO FAUSTINO),15/04/2018,40
SÃO SEBASTIÃO,JUQUEÍ (TRAV. SIMÃO FAUSTINO),22/04/2018,11
SÃO SEBASTIÃO,JUQUEÍ (TRAV. SIMÃO FAUSTINO),29/04/2018,24
SÃO SEBASTIÃO,JUQUEÍ (TRAV. SIMÃO FAUSTINO),06/05/2018,1
SÃO SEBASTIÃO,JUQUEÍ (TRAV. SIMÃO FAUSTINO),13/05/2018,1
SÃO SEBASTIÃO,JUQUEÍ (TRAV. SIMÃO FAUSTINO),20/05/2018,2
SÃO SEBASTIÃO,JUQUEÍ (TRAV. SIMÃO FAUSTINO),27/05/2018,9
SÃO SEBASTIÃO,JUQUEÍ (TRAV. SIMÃO FAUSTINO),03/06/2018,1
SÃO SEBASTIÃO,JUQUEÍ (TRAV. SIMÃO FAUSTINO),10/06/2018,44
SÃO SEBASTIÃO,JUQUEÍ (TRAV. SIMÃO FAUSTINO),17/06/2018,148
SÃO SEBASTIÃO,JUQUEÍ (TRAV. SIMÃO FAUSTINO),24/06/2018,1
SÃO SEBASTIÃO,JUQUEÍ (TRAV. SIMÃO FAUSTINO),01/07/2018,3
SÃO SEBASTIÃO,JUQUEÍ (TRAV. SIMÃO FAUSTINO),08/07/2018,15
SÃO SEBASTIÃO,JUQUEÍ (TRAV. SIMÃO FAUSTINO),15/07/2018,1
SÃO SEBASTIÃO,JUQUEÍ (TRAV. SIMÃO FAUSTINO),22/07/2018,1
SÃO SEBASTIÃO,JUQUEÍ (TRAV. SIMÃO FAUSTINO),29/07/2018,1
SÃO SEBASTIÃO,JUQUEÍ (TRAV. SIMÃO FAUSTINO),05/08/2018,2
SÃO SEBASTIÃO,JUQUEÍ (TRAV. SIMÃO FAUSTINO),12/08/2018,5
SÃO SEBASTIÃO,JUQUEÍ (TRAV. SIMÃO FAUSTINO),19/08/2018,12
SÃO SEBASTIÃO,JUQUEÍ (TRAV. SIMÃO FAUSTINO),26/08/2018,1
SÃO SEBASTIÃO,JUQUEÍ (TRAV. SIMÃO FAUSTINO),02/09/2018,1
SÃO SEBASTIÃO,JUQUEÍ (TRAV. SIMÃO FAUSTINO),09/09/2018,12
SÃO SEBASTIÃO,JUQUEÍ (TRAV. SIMÃO FAUSTINO),16/09/2018,20
SÃO SEBASTIÃO,JUQUEÍ (TRAV. SIMÃO FAUSTINO),23/09/2018,2
SÃO SEBASTIÃO,JUQUEÍ (TRAV. SIMÃO FAUSTINO),30/09/2018,12
SÃO SEBASTIÃO,JUQUEÍ (TRAV. SIMÃO FAUSTINO),07/10/2018,5
SÃO SEBASTIÃO,JUQUEÍ (TRAV. SIMÃO FAUSTINO),14/10/2018,1
SÃO SEBASTIÃO,JUQUEÍ (TRAV. SIMÃO FAUSTINO),21/10/2018,3
SÃO SEBASTIÃO,JUQUEÍ (TRAV. SIMÃO FAUSTINO),28/10/2018,21
SÃO SEBASTIÃO,JUQUEÍ (TRAV. SIMÃO FAUSTINO),04/11/2018,8
SÃO SEBASTIÃO,JUQUEÍ (TRAV. SIMÃO FAUSTINO),11/11/2018,3
SÃO SEBASTIÃO,JUQUEÍ (TRAV. SIMÃO FAUSTINO),18/11/2018,100
SÃO SEBASTIÃO,JUQUEÍ (TRAV. SIMÃO FAUSTINO),25/11/2018,20
SÃO SEBASTIÃO,JUQUEÍ (TRAV. SIMÃO FAUSTINO),02/12/2018,220
SÃO SEBASTIÃO,JUQUEÍ (TRAV. SIMÃO FAUSTINO),09/12/2018,20
SÃO SEBASTIÃO,JUQUEÍ (TRAV. SIMÃO FAUSTINO),16/12/2018,1
SÃO SEBASTIÃO,JUQUEÍ (TRAV. SIMÃO FAUSTINO),23/12/2018,47
SÃO SEBASTIÃO,JUQUEÍ (TRAV. SIMÃO FAUSTINO),30/12/2018,18
SÃO SEBASTIÃO,JUQUEÍ (R. CRISTIANA),07/01/2018,11
SÃO SEBASTIÃO,JUQUEÍ (R. CRISTIANA),14/01/2018,7
SÃO SEBASTIÃO,JUQUEÍ (R. CRISTIANA),21/01/2018,1
SÃO SEBASTIÃO,JUQUEÍ (R. CRISTIANA),28/01/2018,82
SÃO SEBASTIÃO,JUQUEÍ (R. CRISTIANA),04/02/2018,47
SÃO SEBASTIÃO,JUQUEÍ (R. CRISTIANA),11/02/2018,2
SÃO SEBASTIÃO,JUQUEÍ (R. CRISTIANA),18/02/2018,39
SÃO SEBASTIÃO,JUQUEÍ (R. CRISTIANA),25/02/2018,10
SÃO SEBASTIÃO,JUQUEÍ (R. CRISTIANA),04/03/2018,23
SÃO SEBASTIÃO,JUQUEÍ (R. CRISTIANA),11/03/2018,11
SÃO SEBASTIÃO,JUQUEÍ (R. CRISTIANA),18/03/2018,4
SÃO SEBASTIÃO,JUQUEÍ (R. CRISTIANA),25/03/2018,25
SÃO SEBASTIÃO,JUQUEÍ (R. CRISTIANA),01/04/2018,3
SÃO SEBASTIÃO,JUQUEÍ (R. CRISTIANA),08/04/2018,1
SÃO SEBASTIÃO,JUQUEÍ (R. CRISTIANA),15/04/2018,2
SÃO SEBASTIÃO,JUQUEÍ (R. CRISTIANA),22/04/2018,36
SÃO SEBASTIÃO,JUQUEÍ (R. CRISTIANA),29/04/2018,2
SÃO SEBASTIÃO,JUQUEÍ (R. CRISTIANA),06/05/2018,2
SÃO SEBASTIÃO,JUQUEÍ (R. CRISTIANA),13/05/2018,1
SÃO SEBASTIÃO,JUQUEÍ (R. CRISTIANA),20/05/2018,2
SÃO SEBASTIÃO,JUQUEÍ (R. CRISTIANA),27/05/2018,2
SÃO SEBASTIÃO,JUQUEÍ (R. CRISTIANA),03/06/2018,1
SÃO SEBASTIÃO,JUQUEÍ (R. CRISTIANA),10/06/2018,1
SÃO SEBASTIÃO,JUQUEÍ (R. CRISTIANA),17/06/2018,21
SÃO SEBASTIÃO,JUQUEÍ (R. CRISTIANA),24/06/2018,3
SÃO SEBASTIÃO,JUQUEÍ (R. CRISTIANA),01/07/2018,2
SÃO SEBASTIÃO,JUQUEÍ (R. CRISTIANA),08/07/2018,5
SÃO SEBASTIÃO,JUQUEÍ (R. CRISTIANA),15/07/2018,2
SÃO SEBASTIÃO,JUQUEÍ (R. CRISTIANA),22/07/2018,1
SÃO SEBASTIÃO,JUQUEÍ (R. CRISTIANA),29/07/2018,1
SÃO SEBASTIÃO,JUQUEÍ (R. CRISTIANA),05/08/2018,3
SÃO SEBASTIÃO,JUQUEÍ (R. CRISTIANA),12/08/2018,2
SÃO SEBASTIÃO,JUQUEÍ (R. CRISTIANA),19/08/2018,9
SÃO SEBASTIÃO,JUQUEÍ (R. CRISTIANA),26/08/2018,1
SÃO SEBASTIÃO,JUQUEÍ (R. CRISTIANA),02/09/2018,2
SÃO SEBASTIÃO,JUQUEÍ (R. CRISTIANA),09/09/2018,1
SÃO SEBASTIÃO,JUQUEÍ (R. CRISTIANA),16/09/2018,23
SÃO SEBASTIÃO,JUQUEÍ (R. CRISTIANA),23/09/2018,1
SÃO SEBASTIÃO,JUQUEÍ (R. CRISTIANA),30/09/2018,1
SÃO SEBASTIÃO,JUQUEÍ (R. CRISTIANA),07/10/2018,6
SÃO SEBASTIÃO,JUQUEÍ (R. CRISTIANA),14/10/2018,1
SÃO SEBASTIÃO,JUQUEÍ (R. CRISTIANA),21/10/2018,2
SÃO SEBASTIÃO,JUQUEÍ (R. CRISTIANA),28/10/2018,17
SÃO SEBASTIÃO,JUQUEÍ (R. CRISTIANA),04/11/2018,4
SÃO SEBASTIÃO,JUQUEÍ (R. CRISTIANA),11/11/2018,2
SÃO SEBASTIÃO,JUQUEÍ (R. CRISTIANA),18/11/2018,96
SÃO SEBASTIÃO,JUQUEÍ (R. CRISTIANA),25/11/2018,33
SÃO SEBASTIÃO,JUQUEÍ (R. CRISTIANA),02/12/2018,120
SÃO SEBASTIÃO,JUQUEÍ (R. CRISTIANA),09/12/2018,18
SÃO SEBASTIÃO,JUQUEÍ (R. CRISTIANA),16/12/2018,1
SÃO SEBASTIÃO,JUQUEÍ (R. CRISTIANA),23/12/2018,23
SÃO SEBASTIÃO,JUQUEÍ (R. CRISTIANA),30/12/2018,5
SÃO SEBASTIÃO,UNA,07/01/2018,20
SÃO SEBASTIÃO,UNA,14/01/2018,3
SÃO SEBASTIÃO,UNA,21/01/2018,7
SÃO SEBASTIÃO,UNA,28/01/2018,12
SÃO SEBASTIÃO,UNA,04/02/2018,26
SÃO SEBASTIÃO,UNA,11/02/2018,2
SÃO SEBASTIÃO,UNA,18/02/2018,120
SÃO SEBASTIÃO,UNA,25/02/2018,33
SÃO SEBASTIÃO,UNA,04/03/2018,4
SÃO SEBASTIÃO,UNA,11/03/2018,59
SÃO SEBASTIÃO,UNA,18/03/2018,88
SÃO SEBASTIÃO,UNA,25/03/2018,20
SÃO SEBASTIÃO,UNA,01/04/2018,1
SÃO SEBASTIÃO,UNA,08/04/2018,12
SÃO SEBASTIÃO,UNA,15/04/2018,44
SÃO SEBASTIÃO,UNA,22/04/2018,9
SÃO SEBASTIÃO,UNA,29/04/2018,24
SÃO SEBASTIÃO,UNA,06/05/2018,18
SÃO SEBASTIÃO,UNA,13/05/2018,17
SÃO SEBASTIÃO,UNA,20/05/2018,7
SÃO SEBASTIÃO,UNA,27/05/2018,31
SÃO SEBASTIÃO,UNA,03/06/2018,4
SÃO SEBASTIÃO,UNA,10/06/2018,32
SÃO SEBASTIÃO,UNA,17/06/2018,116
SÃO SEBASTIÃO,UNA,24/06/2018,7
SÃO SEBASTIÃO,UNA,01/07/2018,1
SÃO SEBASTIÃO,UNA,08/07/2018,49
SÃO SEBASTIÃO,UNA,15/07/2018,4
SÃO SEBASTIÃO,UNA,22/07/2018,1
SÃO SEBASTIÃO,UNA,29/07/2018,1
SÃO SEBASTIÃO,UNA,05/08/2018,1
SÃO SEBASTIÃO,UNA,12/08/2018,21
SÃO SEBASTIÃO,UNA,19/08/2018,33
SÃO SEBASTIÃO,UNA,26/08/2018,9
SÃO SEBASTIÃO,UNA,02/09/2018,10
SÃO SEBASTIÃO,UNA,09/09/2018,1
SÃO SEBASTIÃO,UNA,16/09/2018,48
SÃO SEBASTIÃO,UNA,23/09/2018,31
SÃO SEBASTIÃO,UNA,30/09/2018,53
SÃO SEBASTIÃO,UNA,07/10/2018,18
SÃO SEBASTIÃO,UNA,14/10/2018,28
SÃO SEBASTIÃO,UNA,21/10/2018,144
SÃO SEBASTIÃO,UNA,28/10/2018,5
SÃO SEBASTIÃO,UNA,04/11/2018,2
SÃO SEBASTIÃO,UNA,11/11/2018,48
SÃO SEBASTIÃO,UNA,18/11/2018,58
SÃO SEBASTIÃO,UNA,25/11/2018,7
SÃO SEBASTIÃO,UNA,02/12/2018,180
SÃO SEBASTIÃO,UNA,09/12/2018,86
SÃO SEBASTIÃO,UNA,16/12/2018,1
SÃO SEBASTIÃO,UNA,23/12/2018,780
SÃO SEBASTIÃO,UNA,30/12/2018,1
SÃO SEBASTIÃO,ENGENHO,07/01/2018,1
SÃO SEBASTIÃO,ENGENHO,14/01/2018,8
SÃO SEBASTIÃO,ENGENHO,21/01/2018,43
SÃO SEBASTIÃO,ENGENHO,28/01/2018,21
SÃO SEBASTIÃO,ENGENHO,04/02/2018,3
SÃO SEBASTIÃO,ENGENHO,11/02/2018,1
SÃO SEBASTIÃO,ENGENHO,18/02/2018,70
SÃO SEBASTIÃO,ENGENHO,25/02/2018,1
SÃO SEBASTIÃO,ENGENHO,04/03/2018,1
SÃO SEBASTIÃO,ENGENHO,11/03/2018,36
SÃO SEBASTIÃO,ENGENHO,18/03/2018,23
SÃO SEBASTIÃO,ENGENHO,25/03/2018,11
SÃO SEBASTIÃO,ENGENHO,01/04/2018,2
SÃO SEBASTIÃO,ENGENHO,08/04/2018,73
SÃO SEBASTIÃO,ENGENHO,15/04/2018,7
SÃO SEBASTIÃO,ENGENHO,22/04/2018,7
SÃO SEBASTIÃO,ENGENHO,29/04/2018,2
SÃO SEBASTIÃO,ENGENHO,06/05/2018,1
SÃO SEBASTIÃO,ENGENHO,13/05/2018,1
SÃO SEBASTIÃO,ENGENHO,20/05/2018,9
SÃO SEBASTIÃO,ENGENHO,27/05/2018,2
SÃO SEBASTIÃO,ENGENHO,03/06/2018,1
SÃO SEBASTIÃO,ENGENHO,10/06/2018,2
SÃO SEBASTIÃO,ENGENHO,17/06/2018,108
SÃO SEBASTIÃO,ENGENHO,24/06/2018,4
SÃO SEBASTIÃO,ENGENHO,01/07/2018,1
SÃO SEBASTIÃO,ENGENHO,08/07/2018,14
SÃO SEBASTIÃO,ENGENHO,15/07/2018,7
SÃO SEBASTIÃO,ENGENHO,22/07/2018,18
SÃO SEBASTIÃO,ENGENHO,29/07/2018,5
SÃO SEBASTIÃO,ENGENHO,05/08/2018,9
SÃO SEBASTIÃO,ENGENHO,12/08/2018,1
SÃO SEBASTIÃO,ENGENHO,19/08/2018,48
SÃO SEBASTIÃO,ENGENHO,26/08/2018,70
SÃO SEBASTIÃO,ENGENHO,02/09/2018,18
SÃO SEBASTIÃO,ENGENHO,09/09/2018,51
SÃO SEBASTIÃO,ENGENHO,16/09/2018,63
SÃO SEBASTIÃO,ENGENHO,23/09/2018,1
SÃO SEBASTIÃO,ENGENHO,30/09/2018,7
SÃO SEBASTIÃO,ENGENHO,07/10/2018,1
SÃO SEBASTIÃO,ENGENHO,14/10/2018,3
SÃO SEBASTIÃO,ENGENHO,21/10/2018,104
SÃO SEBASTIÃO,ENGENHO,28/10/2018,9
SÃO SEBASTIÃO,ENGENHO,04/11/2018,7
SÃO SEBASTIÃO,ENGENHO,11/11/2018,5
SÃO SEBASTIÃO,ENGENHO,18/11/2018,46
SÃO SEBASTIÃO,ENGENHO,25/11/2018,1
SÃO SEBASTIÃO,ENGENHO,02/12/2018,204
SÃO SEBASTIÃO,ENGENHO,09/12/2018,10
SÃO SEBASTIÃO,ENGENHO,16/12/2018,1
SÃO SEBASTIÃO,ENGENHO,23/12/2018,40
SÃO SEBASTIÃO,ENGENHO,30/12/2018,88
SÃO SEBASTIÃO,JURÉIA DO NORTE,07/01/2018,172
SÃO SEBASTIÃO,JURÉIA DO NORTE,14/01/2018,9
SÃO SEBASTIÃO,JURÉIA DO NORTE,21/01/2018,22
SÃO SEBASTIÃO,JURÉIA DO NORTE,28/01/2018,13
SÃO SEBASTIÃO,JURÉIA DO NORTE,04/02/2018,15
SÃO SEBASTIÃO,JURÉIA DO NORTE,11/02/2018,1
SÃO SEBASTIÃO,JURÉIA DO NORTE,18/02/2018,216
SÃO SEBASTIÃO,JURÉIA DO NORTE,25/02/2018,36
SÃO SEBASTIÃO,JURÉIA DO NORTE,04/03/2018,2
SÃO SEBASTIÃO,JURÉIA DO NORTE,11/03/2018,44
SÃO SEBASTIÃO,JURÉIA DO NORTE,18/03/2018,31
SÃO SEBASTIÃO,JURÉIA DO NORTE,25/03/2018,17
SÃO SEBASTIÃO,JURÉIA DO NORTE,01/04/2018,1
SÃO SEBASTIÃO,JURÉIA DO NORTE,08/04/2018,18
SÃO SEBASTIÃO,JURÉIA DO NORTE,15/04/2018,42
SÃO SEBASTIÃO,JURÉIA DO NORTE,22/04/2018,10
SÃO SEBASTIÃO,JURÉIA DO NORTE,29/04/2018,1
SÃO SEBASTIÃO,JURÉIA DO NORTE,06/05/2018,1
SÃO SEBASTIÃO,JURÉIA DO NORTE,13/05/2018,1
SÃO SEBASTIÃO,JURÉIA DO NORTE,20/05/2018,3
SÃO SEBASTIÃO,JURÉIA DO NORTE,27/05/2018,9
SÃO SEBASTIÃO,JURÉIA DO NORTE,03/06/2018,1
SÃO SEBASTIÃO,JURÉIA DO NORTE,10/06/2018,1
SÃO SEBASTIÃO,JURÉIA DO NORTE,17/06/2018,31
SÃO SEBASTIÃO,JURÉIA DO NORTE,24/06/2018,1
SÃO SEBASTIÃO,JURÉIA DO NORTE,01/07/2018,1
SÃO SEBASTIÃO,JURÉIA DO NORTE,08/07/2018,12
SÃO SEBASTIÃO,JURÉIA DO NORTE,15/07/2018,5
SÃO SEBASTIÃO,JURÉIA DO NORTE,22/07/2018,21
SÃO SEBASTIÃO,JURÉIA DO NORTE,29/07/2018,1
SÃO SEBASTIÃO,JURÉIA DO NORTE,05/08/2018,2
SÃO SEBASTIÃO,JURÉIA DO NORTE,12/08/2018,4
SÃO SEBASTIÃO,JURÉIA DO NORTE,19/08/2018,61
SÃO SEBASTIÃO,JURÉIA DO NORTE,26/08/2018,10
SÃO SEBASTIÃO,JURÉIA DO NORTE,02/09/2018,2
SÃO SEBASTIÃO,JURÉIA DO NORTE,09/09/2018,1
SÃO SEBASTIÃO,JURÉIA DO NORTE,16/09/2018,55
SÃO SEBASTIÃO,JURÉIA DO NORTE,23/09/2018,1
SÃO SEBASTIÃO,JURÉIA DO NORTE,30/09/2018,19
SÃO SEBASTIÃO,JURÉIA DO NORTE,07/10/2018,4
SÃO SEBASTIÃO,JURÉIA DO NORTE,14/10/2018,1
SÃO SEBASTIÃO,JURÉIA DO NORTE,21/10/2018,124
SÃO SEBASTIÃO,JURÉIA DO NORTE,28/10/2018,5
SÃO SEBASTIÃO,JURÉIA DO NORTE,04/11/2018,5
SÃO SEBASTIÃO,JURÉIA DO NORTE,11/11/2018,4
SÃO SEBASTIÃO,JURÉIA DO NORTE,18/11/2018,22
SÃO SEBASTIÃO,JURÉIA DO NORTE,25/11/2018,2
SÃO SEBASTIÃO,JURÉIA DO NORTE,02/12/2018,176
SÃO SEBASTIÃO,JURÉIA DO NORTE,09/12/2018,17
SÃO SEBASTIÃO,JURÉIA DO NORTE,16/12/2018,1
SÃO SEBASTIÃO,JURÉIA DO NORTE,23/12/2018,20
SÃO SEBASTIÃO,JURÉIA DO NORTE,30/12/2018,35
SÃO SEBASTIÃO,BORACÉIA - NORTE,07/01/2018,1
SÃO SEBASTIÃO,BORACÉIA - NORTE,14/01/2018,108
SÃO SEBASTIÃO,BORACÉIA - NORTE,21/01/2018,248
SÃO SEBASTIÃO,BORACÉIA - NORTE,28/01/2018,8
SÃO SEBASTIÃO,BORACÉIA - NORTE,04/02/2018,288
SÃO SEBASTIÃO,BORACÉIA - NORTE,11/02/2018,1
SÃO SEBASTIÃO,BORACÉIA - NORTE,18/02/2018,33
SÃO SEBASTIÃO,BORACÉIA - NORTE,25/02/2018,2
SÃO SEBASTIÃO,BORACÉIA - NORTE,04/03/2018,1
SÃO SEBASTIÃO,BORACÉIA - NORTE,11/03/2018,112
SÃO SEBASTIÃO,BORACÉIA - NORTE,18/03/2018,65
SÃO SEBASTIÃO,BORACÉIA - NORTE,25/03/2018,73
SÃO SEBASTIÃO,BORACÉIA - NORTE,01/04/2018,6
SÃO SEBASTIÃO,BORACÉIA - NORTE,08/04/2018,104
SÃO SEBASTIÃO,BORACÉIA - NORTE,15/04/2018,37
SÃO SEBASTIÃO,BORACÉIA - NORTE,22/04/2018,14
SÃO SEBASTIÃO,BORACÉIA - NORTE,29/04/2018,10
SÃO SEBASTIÃO,BORACÉIA - NORTE,06/05/2018,1
SÃO SEBASTIÃO,BORACÉIA - NORTE,13/05/2018,30
SÃO SEBASTIÃO,BORACÉIA - NORTE,20/05/2018,10
SÃO SEBASTIÃO,BORACÉIA - NORTE,27/05/2018,43
SÃO SEBASTIÃO,BORACÉIA - NORTE,03/06/2018,1
SÃO SEBASTIÃO,BORACÉIA - NORTE,10/06/2018,15
SÃO SEBASTIÃO,BORACÉIA - NORTE,17/06/2018,192
SÃO SEBASTIÃO,BORACÉIA - NORTE,24/06/2018,8
SÃO SEBASTIÃO,BORACÉIA - NORTE,01/07/2018,1
SÃO SEBASTIÃO,BORACÉIA - NORTE,08/07/2018,18
SÃO SEBASTIÃO,BORACÉIA - NORTE,15/07/2018,12
SÃO SEBASTIÃO,BORACÉIA - NORTE,22/07/2018,73
SÃO SEBASTIÃO,BORACÉIA - NORTE,29/07/2018,1
SÃO SEBASTIÃO,BORACÉIA - NORTE,05/08/2018,11
SÃO SEBASTIÃO,BORACÉIA - NORTE,12/08/2018,76
SÃO SEBASTIÃO,BORACÉIA - NORTE,19/08/2018,152
SÃO SEBASTIÃO,BORACÉIA - NORTE,26/08/2018,81
SÃO SEBASTIÃO,BORACÉIA - NORTE,02/09/2018,1
SÃO SEBASTIÃO,BORACÉIA - NORTE,09/09/2018,73
SÃO SEBASTIÃO,BORACÉIA - NORTE,16/09/2018,74
SÃO SEBASTIÃO,BORACÉIA - NORTE,23/09/2018,27
SÃO SEBASTIÃO,BORACÉIA - NORTE,30/09/2018,22
SÃO SEBASTIÃO,BORACÉIA - NORTE,07/10/2018,3
SÃO SEBASTIÃO,BORACÉIA - NORTE,14/10/2018,10
SÃO SEBASTIÃO,BORACÉIA - NORTE,21/10/2018,220
SÃO SEBASTIÃO,BORACÉIA - NORTE,28/10/2018,4
SÃO SEBASTIÃO,BORACÉIA - NORTE,04/11/2018,88
SÃO SEBASTIÃO,BORACÉIA - NORTE,11/11/2018,39
SÃO SEBASTIÃO,BORACÉIA - NORTE,18/11/2018,128
SÃO SEBASTIÃO,BORACÉIA - NORTE,25/11/2018,1
SÃO SEBASTIÃO,BORACÉIA - NORTE,02/12/2018,188
SÃO SEBASTIÃO,BORACÉIA - NORTE,09/12/2018,188
SÃO SEBASTIÃO,BORACÉIA - NORTE,16/12/2018,1
SÃO SEBASTIÃO,BORACÉIA - NORTE,23/12/2018,188
SÃO SEBASTIÃO,BORACÉIA - NORTE,30/12/2018,152
SÃO SEBASTIÃO,BORACÉIA - R. CUBATÃO,07/01/2018,51
SÃO SEBASTIÃO,BORACÉIA - R. CUBATÃO,14/01/2018,12
SÃO SEBASTIÃO,BORACÉIA - R. CUBATÃO,21/01/2018,72
SÃO SEBASTIÃO,BORACÉIA - R. CUBATÃO,28/01/2018,12
SÃO SEBASTIÃO,BORACÉIA - R. CUBATÃO,04/02/2018,304
SÃO SEBASTIÃO,BORACÉIA - R. CUBATÃO,11/02/2018,1
SÃO SEBASTIÃO,BORACÉIA - R. CUBATÃO,18/02/2018,29
SÃO SEBASTIÃO,BORACÉIA - R. CUBATÃO,25/02/2018,1
SÃO SEBASTIÃO,BORACÉIA - R. CUBATÃO,04/03/2018,8
